code_type;code_commune;geo point;geo shape;infobulle;nom;ligne;en_service;couvert;etiquette;num_sation;nb_bornettes;rue;mot_directeur;No;locations_2016;nb_places
9;;43.71883874451794, 1.3957319404407695;"{""coordinates"": [[1.39573194044077, 43.71883874451794]], ""type"": ""MultiPoint""}";"Arrêt: Electronique
131";Electronique;131;;;;;;;;;;
3;;43.598842412239755, 1.3530079327073763;"{""coordinates"": [[1.353007932707376, 43.598842412239755]], ""type"": ""MultiPoint""}";"Arrêt: Esplanade des Ramassiers
32 63";Esplanade des Ramassiers;32 63;;;;;;;;;;
2;;43.60041253690757, 1.4441923587096;"{""coordinates"": [[1.4441923587096, 43.60041253690757]], ""type"": ""MultiPoint""}";"Arrêt: Esquirol
44";Esquirol;44;;;;;;;;;;
2;;43.52456135695679, 1.3232932780113682;"{""coordinates"": [[1.323293278011368, 43.52456135695679]], ""type"": ""MultiPoint""}";"Arrêt: F. Mitterrand
321 87 L11";F. Mitterrand;321 87 L11;;;;;;;;;;
6;;43.6653135121296, 1.5068438955279657;"{""coordinates"": [[1.506843895527966, 43.6653135121296]], ""type"": ""MultiPoint""}";"Arrêt: F. Mitterrand
68 SC14";F. Mitterrand;68 SC14;;;;;;;;;;
2;;43.56470575058984, 1.4623557544301526;"{""coordinates"": [[1.462355754430153, 43.56470575058984]], ""type"": ""MultiPoint""}";"Arrêt: Fac Dentaire
44 78";Fac Dentaire;44 78;;;;;;;;;;
2;;43.58410939067695, 1.4628952965406987;"{""coordinates"": [[1.462895296540699, 43.58410939067695]], ""type"": ""MultiPoint""}";"Arrêt: Fages
27";Fages;27;;;;;;;;;;
15;;43.50192885669763, 1.4731811924151064;"{""coordinates"": [[1.473181192415106, 43.50192885669763]], ""type"": ""MultiPoint""}";"Arrêt: Falcou
119";Falcou;119;;;;;;;;;;
6;;43.671781756908025, 1.4269077460432575;"{""coordinates"": [[1.426907746043258, 43.671781756908025]], ""type"": ""MultiPoint""}";"Arrêt: Favasse
29 69 L10 SC36 SC41";Favasse;29 69 L10 SC36 SC41;;;;;;;;;;
9;;43.47702467141267, 1.3524923605542398;"{""coordinates"": [[1.35249236055424, 43.47702467141267]], ""type"": ""MultiPoint""}";"Arrêt: Feuillantines
317";Feuillantines;317;;;;;;;;;;
2;;43.582839996655935, 1.4187300011177748;"{""coordinates"": [[1.418730001117775, 43.582839996655935]], ""type"": ""MultiPoint""}";"Arrêt: Fieux
13";Fieux;13;;;;;;;;;;
4;;43.58546092325573, 1.528982661651617;"{""coordinates"": [[1.528982661651617, 43.58546092325573]], ""type"": ""MultiPoint""}";"Arrêt: Fonsegrives Centre
104 106 107 84 SC06 SC07";Fonsegrives Centre;104 106 107 84 SC06 SC07;;;;;;;;;;
3;;43.579354801976564, 1.5108989340057206;"{""coordinates"": [[1.510898934005721, 43.579354801976564]], ""type"": ""MultiPoint""}";"Arrêt: Fonsegrives Entiore
106 107 83 L01";Fonsegrives Entiore;106 107 83 L01;;;;;;;;;;
2;;43.55557461584569, 1.3781612392552507;"{""coordinates"": [[1.378161239255251, 43.55557461584569]], ""type"": ""MultiPoint""}";"Arrêt: Françoise Dolto
87";Françoise Dolto;87;;;;;;;;;;
2;;43.56002929651433, 1.5181182054077667;"{""coordinates"": [[1.518118205407767, 43.56002929651433]], ""type"": ""MultiPoint""}";"Arrêt: Galapagos
78";Galapagos;78;;;;;;;;;;
6;;43.72015205523094, 1.4069630729283513;"{""coordinates"": [[1.406963072928351, 43.72015205523094]], ""type"": ""MultiPoint""}";"Arrêt: Gamouna
69 SC31 SC41";Gamouna;69 SC31 SC41;;;;;;;;;;
2;;43.597318314911476, 1.3832080284602717;"{""coordinates"": [[1.383208028460272, 43.597318314911476]], ""type"": ""MultiPoint""}";"Arrêt: Gare de Lardenne
46";Gare de Lardenne;46;;;;;;;;;;
9;;43.495539862082545, 1.358729918494976;"{""coordinates"": [[1.358729918494976, 43.495539862082545]], ""type"": ""MultiPoint""}";"Arrêt: Garonne
317";Garonne;317;;;;;;;;;;
9;;43.62404770790926, 1.3329723618401592;"{""coordinates"": [[1.332972361840159, 43.62404770790926]], ""type"": ""MultiPoint""}";"Arrêt: Garroussal
150 151 75";Garroussal;150 151 75;;;;;;;;;;
2;;43.64126135593956, 1.3878950684465219;"{""coordinates"": [[1.387895068446522, 43.64126135593956]], ""type"": ""MultiPoint""}";"Arrêt: Gauguin
70";Gauguin;70;;;;;;;;;;
6;;43.660971223179345, 1.4315448152695367;"{""coordinates"": [[1.431544815269537, 43.660971223179345]], ""type"": ""MultiPoint""}";"Arrêt: Gaussen
29 69 L10 SC36 SC41";Gaussen;29 69 L10 SC36 SC41;;;;;;;;;;
9;;43.4517499584652, 1.3205493840170122;"{""coordinates"": [[1.320549384017012, 43.4517499584652]], ""type"": ""MultiPoint""}";"Arrêt: Gendarmerie
302";Gendarmerie;302;;;;;;;;;;
9;;43.655877423599655, 1.3672743494343735;"{""coordinates"": [[1.367274349434374, 43.655877423599655]], ""type"": ""MultiPoint""}";"Arrêt: Giusta
30";Giusta;30;;;;;;;;;;
3;;43.54692082099815, 1.4660891143509325;"{""coordinates"": [[1.466089114350932, 43.54692082099815]], ""type"": ""MultiPoint""}";"Arrêt: Gleyze-Vieille
112 54";Gleyze-Vieille;112 54;;;;;;;;;;
9;;43.576211824725554, 1.2575246650710983;"{""coordinates"": [[1.257524665071098, 43.576211824725554]], ""type"": ""MultiPoint""}";"Arrêt: Grand Bois
121";Grand Bois;121;;;;;;;;;;
13;;43.68521906081805, 1.5148303023293461;"{""coordinates"": [[1.514830302329346, 43.68521906081805]], ""type"": ""MultiPoint""}";"Arrêt: Grand Bois
SC19 SC20";Grand Bois;SC19 SC20;;;;;;;;;;
2;;43.594849991990216, 1.453084891797948;"{""coordinates"": [[1.453084891797948, 43.594849991990216]], ""type"": ""MultiPoint""}";"Arrêt: Grand Rond
44 66 L09";Grand Rond;44 66 L09;;;;;;;;;;
6;;43.64948689877169, 1.4963882498321648;"{""coordinates"": [[1.496388249832165, 43.64948689877169]], ""type"": ""MultiPoint""}";"Arrêt: Grasse
42 SC11 SC17 SC18";Grasse;42 SC11 SC17 SC18;;;;;;;;;;
9;;43.39119097612836, 1.2533630939564209;"{""coordinates"": [[1.253363093956421, 43.39119097612836]], ""type"": ""MultiPoint""}";"Arrêt: Graves
313";Graves;313;;;;;;;;;;
2;;43.55951004367902, 1.5013234716041253;"{""coordinates"": [[1.501323471604125, 43.55951004367902]], ""type"": ""MultiPoint""}";"Arrêt: Griffon
79";Griffon;79;;;;;;;;;;
2;;43.65061365202818, 1.4838605073083035;"{""coordinates"": [[1.483860507308304, 43.65061365202818]], ""type"": ""MultiPoint""}";"Arrêt: Hasparren
42 43";Hasparren;42 43;;;;;;;;;;
9;;43.466794999124524, 1.3763152226757407;"{""coordinates"": [[1.376315222675741, 43.466794999124524]], ""type"": ""MultiPoint""}";"Arrêt: Haumont
311";Haumont;311;;;;;;;;;;
2;;43.6123849942611, 1.4673999957935568;"{""coordinates"": [[1.467399995793557, 43.6123849942611]], ""type"": ""MultiPoint""}";"Arrêt: Heredia
37";Heredia;37;;;;;;;;;;
9;;43.54974234014541, 1.4862538129242469;"{""coordinates"": [[1.486253812924247, 43.54974234014541]], ""type"": ""MultiPoint""}";"Arrêt: Hermès
111";Hermès;111;;;;;;;;;;
2;;43.59361063202263, 1.407712087252375;"{""coordinates"": [[1.407712087252375, 43.59361063202263]], ""type"": ""MultiPoint""}";"Arrêt: Hippodrome
67 L02 L03";Hippodrome;67 L02 L03;;;;;;;;;;
13;;43.703604780968234, 1.3681120607139783;"{""coordinates"": [[1.368112060713978, 43.703604780968234]], ""type"": ""MultiPoint""}";"Arrêt: Hire
SC32";Hire;SC32;;;;;;;;;;
13;;43.649386857814385, 1.5021421317967012;"{""coordinates"": [[1.502142131796701, 43.649386857814385]], ""type"": ""MultiPoint""}";"Arrêt: Hyères
SC17 SC18";Hyères;SC17 SC18;;;;;;;;;;
2;;43.566439333002684, 1.4755953781374096;"{""coordinates"": [[1.47559537813741, 43.566439333002684]], ""type"": ""MultiPoint""}";"Arrêt: ISAE Campus SUPAERO
27 80";ISAE Campus SUPAERO;27 80;;;;;;;;;;
2;;43.576176069550485, 1.4119407648166995;"{""coordinates"": [[1.4119407648167, 43.576176069550485]], ""type"": ""MultiPoint""}";"Arrêt: Ile de France
13";Ile de France;13;;;;;;;;;;
2;;43.59613466785969, 1.4853038332876571;"{""coordinates"": [[1.485303833287657, 43.59613466785969]], ""type"": ""MultiPoint""}";"Arrêt: Iliade
19";Iliade;19;;;;;;;;;;
2;;43.65915807266655, 1.515279324552975;"{""coordinates"": [[1.515279324552975, 43.65915807266655]], ""type"": ""MultiPoint""}";"Arrêt: Imbertis
68";Imbertis;68;;;;;;;;;;
9;;43.7168493026685, 1.3931647963506026;"{""coordinates"": [[1.393164796350603, 43.7168493026685]], ""type"": ""MultiPoint""}";"Arrêt: Industrie
131";Industrie;131;;;;;;;;;;
9;;43.58025640104147, 1.2730823559132518;"{""coordinates"": [[1.273082355913252, 43.58025640104147]], ""type"": ""MultiPoint""}";"Arrêt: Italiens
121 55";Italiens;121 55;;;;;;;;;;
2;;43.59267710382261, 1.4530010881260005;"{""coordinates"": [[1.453001088126, 43.59267710382261]], ""type"": ""MultiPoint""}";"Arrêt: Jardin des Plantes
44 L09";Jardin des Plantes;44 L09;;;;;;;;;;
2;;43.607043017121754, 1.369516092583662;"{""coordinates"": [[1.369516092583662, 43.607043017121754]], ""type"": ""MultiPoint""}";"Arrêt: Jardinerie
L02";Jardinerie;L02;;;;;;;;;;
2;;43.57178857986867, 1.4770857784955347;"{""coordinates"": [[1.477085778495535, 43.57178857986867]], ""type"": ""MultiPoint""}";"Arrêt: Jardins de la Ligne
23";Jardins de la Ligne;23;;;;;;;;;;
6;;43.66287190511932, 1.4744534242471994;"{""coordinates"": [[1.474453424247199, 43.66287190511932]], ""type"": ""MultiPoint""}";"Arrêt: Jasmin
40 SC10 SC15";Jasmin;40 SC10 SC15;;;;;;;;;;
9;;43.46075389615221, 1.3442160229659164;"{""coordinates"": [[1.344216022965916, 43.46075389615221]], ""type"": ""MultiPoint""}";"Arrêt: Jean Dabadie
311 316 317";Jean Dabadie;311 316 317;;;;;;;;;;
2;;43.66670896456918, 1.4979368826304793;"{""coordinates"": [[1.497936882630479, 43.66670896456918]], ""type"": ""MultiPoint""}";"Arrêt: Jean Moulin
76";Jean Moulin;76;;;;;;;;;;
3;;43.609089485532046, 1.44624397737387;"{""coordinates"": [[1.44624397737387, 43.609089485532046]], ""type"": ""MultiPoint""}";"Arrêt: Jeanne d'Arc
70 NVB";Jeanne d'Arc;70 NVB;;;;;;;;;;
2;;43.60829129412914, 1.446026325501471;"{""coordinates"": [[1.446026325501471, 43.60829129412914]], ""type"": ""MultiPoint""}";"Arrêt: Jeanne d'Arc
24";Jeanne d'Arc;24;;;;;;;;;;
3;;43.60778354523191, 1.5022336159096839;"{""coordinates"": [[1.502233615909684, 43.60778354523191]], ""type"": ""MultiPoint""}";"Arrêt: Jeux Floraux
106 84";Jeux Floraux;106 84;;;;;;;;;;
9;;43.49096395741179, 1.3438836773647616;"{""coordinates"": [[1.343883677364762, 43.49096395741179]], ""type"": ""MultiPoint""}";"Arrêt: Joffrery Nord
301 320";Joffrery Nord;301 320;;;;;;;;;;
9;;43.55110333212861, 1.4843266646466484;"{""coordinates"": [[1.484326664646648, 43.55110333212861]], ""type"": ""MultiPoint""}";"Arrêt: Joliot Curie
111";Joliot Curie;111;;;;;;;;;;
2;;43.526513900029556, 1.3241195512309591;"{""coordinates"": [[1.324119551230959, 43.526513900029556]], ""type"": ""MultiPoint""}";"Arrêt: Jonquilles
321 87";Jonquilles;321 87;;;;;;;;;;
2;;43.5616499515607, 1.304840051766182;"{""coordinates"": [[1.304840051766182, 43.5616499515607]], ""type"": ""MultiPoint""}";"Arrêt: Jonquilles
67";Jonquilles;67;;;;;;;;;;
2;;43.66903412822719, 1.3663766817276897;"{""coordinates"": [[1.36637668172769, 43.66903412822719]], ""type"": ""MultiPoint""}";"Arrêt: Juncassa
70";Juncassa;70;;;;;;;;;;
2;;43.7124995315906, 1.4595787252002135;"{""coordinates"": [[1.459578725200213, 43.7124995315906]], ""type"": ""MultiPoint""}";"Arrêt: Keller
33";Keller;33;;;;;;;;;;
9;;43.58604685660777, 1.5858788775716113;"{""coordinates"": [[1.585878877571611, 43.58604685660777]], ""type"": ""MultiPoint""}";"Arrêt: L'Auriol
103 106";L'Auriol;103 106;;;;;;;;;;
2;;43.564157241182684, 1.4743673496805607;"{""coordinates"": [[1.474367349680561, 43.564157241182684]], ""type"": ""MultiPoint""}";"Arrêt: LAAS
27 37 78";LAAS;27 37 78;;;;;;;;;;
6;;43.66849067285204, 1.5150419997975382;"{""coordinates"": [[1.515041999797538, 43.66849067285204]], ""type"": ""MultiPoint""}";"Arrêt: La Bisto
68 SC14";La Bisto;68 SC14;;;;;;;;;;
9;;43.52546023681776, 1.4024155938655567;"{""coordinates"": [[1.402415593865557, 43.52546023681776]], ""type"": ""MultiPoint""}";"Arrêt: La Clé
311";La Clé;311;;;;;;;;;;
15;;43.6852219067472, 1.3296700010269906;"{""coordinates"": [[1.329670001026991, 43.6852219067472]], ""type"": ""MultiPoint""}";"Arrêt: La Croix
170 171";La Croix;170 171;;;;;;;;;;
9;;43.42427791672446, 1.360546340436625;"{""coordinates"": [[1.360546340436625, 43.42427791672446]], ""type"": ""MultiPoint""}";"Arrêt: La Croix Blanche 2
314";La Croix Blanche 2;314;;;;;;;;;;
6;;43.64638376104407, 1.4754372955675945;"{""coordinates"": [[1.475437295567595, 43.64638376104407]], ""type"": ""MultiPoint""}";"Arrêt: La Palme
43 SC11 SC17 SC18";La Palme;43 SC11 SC17 SC18;;;;;;;;;;
2;;43.568371952271065, 1.36549401922865;"{""coordinates"": [[1.36549401922865, 43.568371952271065]], ""type"": ""MultiPoint""}";"Arrêt: La Ramée
48 L11";La Ramée;48 L11;;;;;;;;;;
9;;43.625826778662976, 1.5295021309468297;"{""coordinates"": [[1.52950213094683, 43.625826778662976]], ""type"": ""MultiPoint""}";"Arrêt: La Seillonne
102 106";La Seillonne;102 106;;;;;;;;;;
9;;43.478113286539376, 1.3825085603163603;"{""coordinates"": [[1.38250856031636, 43.478113286539376]], ""type"": ""MultiPoint""}";"Arrêt: La Taillade
311";La Taillade;311;;;;;;;;;;
3;;43.60905779786031, 1.5027198543688713;"{""coordinates"": [[1.502719854368871, 43.60905779786031]], ""type"": ""MultiPoint""}";"Arrêt: La Tour
106 84";La Tour;106 84;;;;;;;;;;
15;;43.4952946690647, 1.4433180069085094;"{""coordinates"": [[1.443318006908509, 43.4952946690647]], ""type"": ""MultiPoint""}";"Arrêt: Labastide Falgarde
119";Labastide Falgarde;119;;;;;;;;;;
2;;43.54806092652925, 1.5368162172249618;"{""coordinates"": [[1.536816217224962, 43.54806092652925]], ""type"": ""MultiPoint""}";"Arrêt: Labouilhe
78 83";Labouilhe;78 83;;;;;;;;;;
2;;43.556807864803474, 1.5293882955270364;"{""coordinates"": [[1.529388295527036, 43.556807864803474]], ""type"": ""MultiPoint""}";"Arrêt: Lalande
78";Lalande;78;;;;;;;;;;
3;;43.54886011201943, 1.5132797185958715;"{""coordinates"": [[1.513279718595872, 43.54886011201943]], ""type"": ""MultiPoint""}";"Arrêt: Lalande
109 80";Lalande;109 80;;;;;;;;;;
15;;43.653838737680395, 1.3129000229902235;"{""coordinates"": [[1.312900022990223, 43.653838737680395]], ""type"": ""MultiPoint""}";"Arrêt: Lamartine
170 171";Lamartine;170 171;;;;;;;;;;
9;;43.602652707652766, 1.5461727086183243;"{""coordinates"": [[1.546172708618324, 43.602652707652766]], ""type"": ""MultiPoint""}";"Arrêt: Lancefoc
103 106";Lancefoc;103 106;;;;;;;;;;
3;;43.570859038097105, 1.4244429183353056;"{""coordinates"": [[1.424442918335306, 43.570859038097105]], ""type"": ""MultiPoint""}";"Arrêt: Langlade
152 L05";Langlade;152 L05;;;;;;;;;;
4;;43.67986221370722, 1.3967499293895271;"{""coordinates"": [[1.396749929389527, 43.67986221370722]], ""type"": ""MultiPoint""}";"Arrêt: Languedoc
113 59 SC32";Languedoc;113 59 SC32;;;;;;;;;;
6;;43.657350907765974, 1.4319543617736024;"{""coordinates"": [[1.431954361773602, 43.657350907765974]], ""type"": ""MultiPoint""}";"Arrêt: Lapparou
29 69 L10 SC36 SC41";Lapparou;29 69 L10 SC36 SC41;;;;;;;;;;
2;;43.55284649448531, 1.456903492888389;"{""coordinates"": [[1.456903492888389, 43.55284649448531]], ""type"": ""MultiPoint""}";"Arrêt: Larrey
54";Larrey;54;;;;;;;;;;
2;;43.593242443777896, 1.3243344863143935;"{""coordinates"": [[1.324334486314394, 43.593242443777896]], ""type"": ""MultiPoint""}";"Arrêt: Larzac
21";Larzac;21;;;;;;;;;;
4;;43.586669427019935, 1.53422725261883;"{""coordinates"": [[1.53422725261883, 43.586669427019935]], ""type"": ""MultiPoint""}";"Arrêt: Lauragais
106 107 84 SC06 SC07";Lauragais;106 107 84 SC06 SC07;;;;;;;;;;
9;;43.63539251397759, 1.4180834161279008;"{""coordinates"": [[1.418083416127901, 43.63539251397759]], ""type"": ""MultiPoint""}";"Arrêt: Laurencin
110";Laurencin;110;;;;;;;;;;
3;;43.6183742905703, 1.4958482856622934;"{""coordinates"": [[1.495848285662293, 43.6183742905703]], ""type"": ""MultiPoint""}";"Arrêt: Le Carral
106 72";Le Carral;106 72;;;;;;;;;;
3;;43.6329599510472, 1.507832808140977;"{""coordinates"": [[1.507832808140977, 43.6329599510472]], ""type"": ""MultiPoint""}";"Arrêt: Le Chapitre
106 20";Le Chapitre;106 20;;;;;;;;;;
9;;43.50358910091779, 1.510460098291387;"{""coordinates"": [[1.510460098291387, 43.50358910091779]], ""type"": ""MultiPoint""}";"Arrêt: Le Merlet
202 205";Le Merlet;202 205;;;;;;;;;;
2;;43.5770098073278, 1.4416481864415651;"{""coordinates"": [[1.441648186441565, 43.5770098073278]], ""type"": ""MultiPoint""}";"Arrêt: Lebas
54";Lebas;54;;;;;;;;;;
9;;43.57667314424169, 1.5507208413988005;"{""coordinates"": [[1.550720841398801, 43.57667314424169]], ""type"": ""MultiPoint""}";"Arrêt: Leiria
104 106";Leiria;104 106;;;;;;;;;;
2;;43.590926320139204, 1.3977292305206703;"{""coordinates"": [[1.39772923052067, 43.590926320139204]], ""type"": ""MultiPoint""}";"Arrêt: Les Tourelles
67";Les Tourelles;67;;;;;;;;;;
9;;43.44313600718891, 1.3390647321602596;"{""coordinates"": [[1.33906473216026, 43.44313600718891]], ""type"": ""MultiPoint""}";"Arrêt: Les Vivans
314";Les Vivans;314;;;;;;;;;;
2;;43.574332362714856, 1.457728957702347;"{""coordinates"": [[1.457728957702347, 43.574332362714856]], ""type"": ""MultiPoint""}";"Arrêt: Libellules
44";Libellules;44;;;;;;;;;;
4;;43.56036801090768, 1.3687249850771932;"{""coordinates"": [[1.368724985077193, 43.56036801090768]], ""type"": ""MultiPoint""}";"Arrêt: Licard
53 58 SC30";Licard;53 58 SC30;;;;;;;;;;
13;;43.653205525174826, 1.470928510377683;"{""coordinates"": [[1.470928510377683, 43.653205525174826]], ""type"": ""MultiPoint""}";"Arrêt: Lilas
SC10 SC15";Lilas;SC10 SC15;;;;;;;;;;
2;;43.523132554792035, 1.3323642441676162;"{""coordinates"": [[1.332364244167616, 43.523132554792035]], ""type"": ""MultiPoint""}";"Arrêt: Limousin
L11";Limousin;L11;;;;;;;;;;
4;;43.569616172743984, 1.308778169277461;"{""coordinates"": [[1.308778169277461, 43.569616172743984]], ""type"": ""MultiPoint""}";"Arrêt: Loti
116 L03 SC29";Loti;116 L03 SC29;;;;;;;;;;
2;;43.63195755203845, 1.4438280552543918;"{""coordinates"": [[1.443828055254392, 43.63195755203845]], ""type"": ""MultiPoint""}";"Arrêt: Loubiague
41";Loubiague;41;;;;;;;;;;
9;;43.59737940242296, 1.3490505868121194;"{""coordinates"": [[1.349050586812119, 43.59737940242296]], ""type"": ""MultiPoint""}";"Arrêt: Lucie Aubrac
32";Lucie Aubrac;32;;;;;;;;;;
2;;43.61887323345361, 1.4081891511742815;"{""coordinates"": [[1.408189151174281, 43.61887323345361]], ""type"": ""MultiPoint""}";"Arrêt: Lully
L01";Lully;L01;;;;;;;;;;
13;;43.56244605830631, 1.4597948524279591;"{""coordinates"": [[1.459794852427959, 43.56244605830631]], ""type"": ""MultiPoint""}";"Arrêt: Lycée Bellevue
SC08 SC09";Lycée Bellevue;SC08 SC09;;;;;;;;;;
2;;43.5869320539596, 1.4257044861498611;"{""coordinates"": [[1.425704486149861, 43.5869320539596]], ""type"": ""MultiPoint""}";"Arrêt: Lycée Déodat de Séverac
34";Lycée Déodat de Séverac;34;;;;;;;;;;
3;;43.608623164116096, 1.3363549788831726;"{""coordinates"": [[1.336354978883173, 43.608623164116096]], ""type"": ""MultiPoint""}";"Arrêt: Médiathèque Pavillon Blanc
150 151 21 25 75 L02";Médiathèque Pavillon Blanc;150 151 21 25 75 L02;;;;;;;;;;
2;;43.59662145461642, 1.349659878123754;"{""coordinates"": [[1.349659878123754, 43.59662145461642]], ""type"": ""MultiPoint""}";"Arrêt: Maillol
63";Maillol;63;;;;;;;;;;
9;;43.56818645232087, 1.5889005212081324;"{""coordinates"": [[1.588900521208132, 43.56818645232087]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Aigrefeuille
104 106";Mairie Aigrefeuille;104 106;;;;;;;;;;
9;;43.54166971061121, 1.5663773618314465;"{""coordinates"": [[1.566377361831446, 43.54166971061121]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Auzielle
201";Mairie Auzielle;201;;;;;;;;;;
3;;43.60545132710311, 1.5021737100694277;"{""coordinates"": [[1.502173710069428, 43.60545132710311]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Balma
106 84";Mairie Balma;106 84;;;;;;;;;;
2;;43.667158041674, 1.3772492729501107;"{""coordinates"": [[1.377249272950111, 43.667158041674]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Beauzelle
70";Mairie Beauzelle;70;;;;;;;;;;
2;;43.51703947410589, 1.4980129315119177;"{""coordinates"": [[1.498012931511918, 43.51703947410589]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Castanet
81";Mairie Castanet;81;;;;;;;;;;
9;;43.48914172255609, 1.5142700545017034;"{""coordinates"": [[1.514270054501703, 43.48914172255609]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Pompertuzat
202";Mairie Pompertuzat;202;;;;;;;;;;
2;;43.49875120587449, 1.3109170089782356;"{""coordinates"": [[1.310917008978236, 43.49875120587449]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Seysses
58";Mairie Seysses;58;;;;;;;;;;
9;;43.419649139049554, 1.2774380852254839;"{""coordinates"": [[1.277438085225484, 43.419649139049554]], ""type"": ""MultiPoint""}";"Arrêt: Mairie St-Hilaire
313";Mairie St-Hilaire;313;;;;;;;;;;
2;;43.665459140592766, 1.5044329886199261;"{""coordinates"": [[1.504432988619926, 43.665459140592766]], ""type"": ""MultiPoint""}";"Arrêt: Mairie St-Jean
73";Mairie St-Jean;73;;;;;;;;;;
3;;43.56701561374465, 1.505996686742629;"{""coordinates"": [[1.505996686742629, 43.56701561374465]], ""type"": ""MultiPoint""}";"Arrêt: Malepère
109 201 78 80";Malepère;109 201 78 80;;;;;;;;;;
6;;43.64854789279217, 1.492125477000227;"{""coordinates"": [[1.492125477000227, 43.64854789279217]], ""type"": ""MultiPoint""}";"Arrêt: Mandelieu
42 SC11";Mandelieu;42 SC11;;;;;;;;;;
3;;43.61639515126845, 1.4951720376936826;"{""coordinates"": [[1.495172037693683, 43.61639515126845]], ""type"": ""MultiPoint""}";"Arrêt: Mapad
106 72";Mapad;106 72;;;;;;;;;;
9;;43.60578618474585, 1.3161405702307631;"{""coordinates"": [[1.316140570230763, 43.60578618474585]], ""type"": ""MultiPoint""}";"Arrêt: Marcadau
151";Marcadau;151;;;;;;;;;;
9;;43.54580515586905, 1.4783994318684655;"{""coordinates"": [[1.478399431868465, 43.54580515586905]], ""type"": ""MultiPoint""}";"Arrêt: Marnac
82";Marnac;82;;;;;;;;;;
13;;43.714905393524646, 1.4863315099869887;"{""coordinates"": [[1.486331509986989, 43.714905393524646]], ""type"": ""MultiPoint""}";"Arrêt: Marnière
SC23 SC24";Marnière;SC23 SC24;;;;;;;;;;
2;;43.605777868653846, 1.3593067121770435;"{""coordinates"": [[1.359306712177043, 43.605777868653846]], ""type"": ""MultiPoint""}";"Arrêt: Max Fischl
L02";Max Fischl;L02;;;;;;;;;;
6;;43.5843766035708, 1.3815210650097962;"{""coordinates"": [[1.381521065009796, 43.5843766035708]], ""type"": ""MultiPoint""}";"Arrêt: Mazaygues
46 67 SC03 SC29";Mazaygues;46 67 SC03 SC29;;;;;;;;;;
6;;43.68363307993655, 1.4064607302299381;"{""coordinates"": [[1.406460730229938, 43.68363307993655]], ""type"": ""MultiPoint""}";"Arrêt: Mazurié
59 SC32";Mazurié;59 SC32;;;;;;;;;;
3;;43.570292574408256, 1.3865592739075023;"{""coordinates"": [[1.386559273907502, 43.570292574408256]], ""type"": ""MultiPoint""}";"Arrêt: Mesplé
18 21 25 48 53 58 L11";Mesplé;18 21 25 48 53 58 L11;;;;;;;;;;
6;;43.57436285848919, 1.4020725443573052;"{""coordinates"": [[1.402072544357305, 43.57436285848919]], ""type"": ""MultiPoint""}";"Arrêt: Mirail-Université
14 SC38 SC39";Mirail-Université;14 SC38 SC39;;;;;;;;;;
2;;43.64865098637457, 1.5326940801824938;"{""coordinates"": [[1.532694080182494, 43.64865098637457]], ""type"": ""MultiPoint""}";"Arrêt: Mistral
20";Mistral;20;;;;;;;;;;
